P,N,S0,K,T,r,v,APE
10000,10000,100.0,90.0,1.0,0.05,0.2,1.3367810566892384
10000,10000,100.0,90.0,1.0,0.05,0.2,2.4407406236375504
10000,10000,100.0,90.0,1.0,0.05,0.2,1.761849694093983
10000,10000,100.0,90.0,1.0,0.05,0.2,1.7307774135839886
10000,10000,100.0,90.0,1.0,0.05,0.2,3.685221173038916
10000,10000,100.0,90.0,1.0,0.05,0.2,2.560337058416932
10000,10000,100.0,90.0,1.0,0.05,0.2,4.135140387383709
10000,10000,100.0,90.0,1.0,0.05,0.2,2.372670112880672
10000,10000,100.0,90.0,1.0,0.05,0.2,2.8999109162175194
10000,10000,100.0,90.0,1.0,0.05,0.2,3.2660238354623123
10000,10000,100.0,90.0,1.0,0.05,0.2,4.92394938123073
10000,10000,100.0,90.0,1.0,0.05,0.2,0.7069279177871677
10000,10000,100.0,90.0,1.0,0.05,0.2,1.377218564327264
10000,10000,100.0,90.0,1.0,0.05,0.2,2.5205422413791005
10000,10000,100.0,90.0,1.0,0.05,0.2,2.9283754084578213
10000,10000,100.0,90.0,1.0,0.05,0.2,1.3319160371532401
10000,10000,100.0,90.0,1.0,0.05,0.2,2.6962105709452238
10000,10000,100.0,90.0,1.0,0.05,0.2,2.4410923888176685
10000,10000,100.0,90.0,1.0,0.05,0.2,3.3747165748633283
10000,10000,100.0,90.0,1.0,0.05,0.2,2.938582582016796
10000,10000,100.0,90.0,1.0,0.05,0.2,1.7958910276569713
10000,10000,100.0,90.0,1.0,0.05,0.2,1.8479700076086367
10000,10000,100.0,90.0,1.0,0.05,0.2,4.1414422707265715
10000,10000,100.0,90.0,1.0,0.05,0.2,2.894776195690315
10000,10000,100.0,90.0,1.0,0.05,0.2,2.922316625754824
10000,10000,100.0,90.0,1.0,0.05,0.2,3.3079594190038675
10000,10000,100.0,90.0,1.0,0.05,0.2,1.650504752680109
10000,10000,100.0,90.0,1.0,0.05,0.2,2.3362726775654994
10000,10000,100.0,90.0,1.0,0.05,0.2,2.4404729462675885
10000,10000,100.0,90.0,1.0,0.05,0.2,2.573305517536567
10000,10000,100.0,90.0,1.0,0.05,0.2,1.147458334821764
10000,10000,100.0,90.0,1.0,0.05,0.2,2.2706363694532854
10000,10000,100.0,90.0,1.0,0.05,0.2,2.045775034393569
10000,10000,100.0,90.0,1.0,0.05,0.2,4.670063771683916
10000,10000,100.0,90.0,1.0,0.05,0.2,2.953741039387909
10000,10000,100.0,90.0,1.0,0.05,0.2,2.8574812777678233
10000,10000,100.0,90.0,1.0,0.05,0.2,2.300252547737911
10000,10000,100.0,90.0,1.0,0.05,0.2,2.397981982136861
10000,10000,100.0,90.0,1.0,0.05,0.2,1.846855892079724
10000,10000,100.0,90.0,1.0,0.05,0.2,2.994322709741435
10000,10000,100.0,90.0,1.0,0.05,0.2,1.6546170781678688
10000,10000,100.0,90.0,1.0,0.05,0.2,2.2138516463097546
10000,10000,100.0,90.0,1.0,0.05,0.2,3.2965592562428148
10000,10000,100.0,90.0,1.0,0.05,0.2,0.8687296631149384
10000,10000,100.0,90.0,1.0,0.05,0.2,4.495977116039442
10000,10000,100.0,90.0,1.0,0.05,0.2,3.3070826981092325
10000,10000,100.0,90.0,1.0,0.05,0.2,2.781701870928508
10000,10000,100.0,90.0,1.0,0.05,0.2,3.835513716735449
10000,10000,100.0,90.0,1.0,0.05,0.2,2.7711635729723936
10000,10000,100.0,90.0,1.0,0.05,0.2,2.5329886365477696
10000,10000,100.0,90.0,1.0,0.05,0.2,3.8405726185746962
10000,10000,100.0,90.0,1.0,0.05,0.2,4.661143472175809
10000,10000,100.0,90.0,1.0,0.05,0.2,3.9348995084548735
10000,10000,100.0,90.0,1.0,0.05,0.2,3.2300055444670197
10000,10000,100.0,90.0,1.0,0.05,0.2,2.4677961706880622
10000,10000,100.0,90.0,1.0,0.05,0.2,3.652764864616879
10000,10000,100.0,90.0,1.0,0.05,0.2,1.8531804475312514
10000,10000,100.0,90.0,1.0,0.05,0.2,3.0194917081108232
10000,10000,100.0,90.0,1.0,0.05,0.2,2.772896509535238
10000,10000,100.0,90.0,1.0,0.05,0.2,2.808247366690284
10000,10000,100.0,90.0,1.0,0.05,0.2,0.9828818291215273
10000,10000,100.0,90.0,1.0,0.05,0.2,1.794040035825455
10000,10000,100.0,90.0,1.0,0.05,0.2,3.9687645537977794
10000,10000,100.0,90.0,1.0,0.05,0.2,2.159259802134042
10000,10000,100.0,90.0,1.0,0.05,0.2,1.6638925968555096
10000,10000,100.0,90.0,1.0,0.05,0.2,1.3638542533581588
10000,10000,100.0,90.0,1.0,0.05,0.2,2.371404230207674
10000,10000,100.0,90.0,1.0,0.05,0.2,1.669263260653739
10000,10000,100.0,90.0,1.0,0.05,0.2,3.9102209000168466
10000,10000,100.0,90.0,1.0,0.05,0.2,3.8409795888802805
10000,10000,100.0,90.0,1.0,0.05,0.2,3.149106606145452
10000,10000,100.0,90.0,1.0,0.05,0.2,3.271961219225842
10000,10000,100.0,90.0,1.0,0.05,0.2,2.772875283898382
10000,10000,100.0,90.0,1.0,0.05,0.2,0.6649984323595828
10000,10000,100.0,90.0,1.0,0.05,0.2,3.7859345078287365
10000,10000,100.0,90.0,1.0,0.05,0.2,3.483377965274295
10000,10000,100.0,90.0,1.0,0.05,0.2,3.585109939825923
10000,10000,100.0,90.0,1.0,0.05,0.2,3.9161822211316526
10000,10000,100.0,90.0,1.0,0.05,0.2,3.178122404450096
10000,10000,100.0,90.0,1.0,0.05,0.2,2.265360875913197
P,N,S0,K,T,r,v,APE
10000,5,100.0,110.0,1.0,0.05,0.2,2.0240915563666673
10000,5,100.0,110.0,1.0,0.05,0.2,1.8577696122661258
10000,5,100.0,110.0,1.0,0.05,0.2,1.969293103356663
10000,5,100.0,110.0,1.0,0.05,0.2,1.4380243078110169
10000,5,100.0,110.0,1.0,0.05,0.2,1.493506653858408
10000,5,100.0,110.0,1.0,0.05,0.2,1.6968428938791664
10000,5,100.0,110.0,1.0,0.05,0.2,1.7670290914060534
10000,5,100.0,110.0,1.0,0.05,0.2,1.4340281432317477
10000,5,100.0,110.0,1.0,0.05,0.2,2.272818041291949
10000,5,100.0,110.0,1.0,0.05,0.2,1.9541631627594531
10000,5,100.0,110.0,1.0,0.05,0.2,1.5727673602042032
10000,5,100.0,110.0,1.0,0.05,0.2,2.0307948828390225
10000,5,100.0,110.0,1.0,0.05,0.2,1.6052073293682987
10000,5,100.0,110.0,1.0,0.05,0.2,1.206675670211828
10000,5,100.0,110.0,1.0,0.05,0.2,1.7541258769195143
10000,5,100.0,110.0,1.0,0.05,0.2,1.7844932464488577
10000,5,100.0,110.0,1.0,0.05,0.2,1.4205276792010806
10000,5,100.0,110.0,1.0,0.05,0.2,1.809286319472675
10000,5,100.0,110.0,1.0,0.05,0.2,1.6939054071238266
10000,5,100.0,110.0,1.0,0.05,0.2,1.6378660544213886
10000,5,100.0,110.0,1.0,0.05,0.2,1.2506620294912536
10000,5,100.0,110.0,1.0,0.05,0.2,1.6537004368358457
10000,5,100.0,110.0,1.0,0.05,0.2,1.7088586900262843
10000,5,100.0,110.0,1.0,0.05,0.2,1.514180868165945
10000,5,100.0,110.0,1.0,0.05,0.2,1.6491904352890125
10000,5,100.0,110.0,1.0,0.05,0.2,1.832878726592294
10000,5,100.0,110.0,1.0,0.05,0.2,1.4363663419208528
10000,5,100.0,110.0,1.0,0.05,0.2,1.781542030713339
10000,5,100.0,110.0,1.0,0.05,0.2,1.1628750015944398
10000,5,100.0,110.0,1.0,0.05,0.2,1.1682030209713015
10000,5,100.0,110.0,1.0,0.05,0.2,1.4740607150354719
10000,5,100.0,110.0,1.0,0.05,0.2,1.8517490202043272
10000,5,100.0,110.0,1.0,0.05,0.2,1.4832350440647764
10000,5,100.0,110.0,1.0,0.05,0.2,1.6661325028306664
10000,5,100.0,110.0,1.0,0.05,0.2,1.761853202950708
10000,5,100.0,110.0,1.0,0.05,0.2,1.3817510632808097
10000,5,100.0,110.0,1.0,0.05,0.2,2.137882500638673
10000,5,100.0,110.0,1.0,0.05,0.2,1.6667789672470907
10000,5,100.0,110.0,1.0,0.05,0.2,2.0345910048012072
10000,5,100.0,110.0,1.0,0.05,0.2,1.9582393766268353
10000,5,100.0,110.0,1.0,0.05,0.2,1.9135224161546383
10000,5,100.0,110.0,1.0,0.05,0.2,2.064006610101396
10000,5,100.0,110.0,1.0,0.05,0.2,1.7851733941218357
10000,5,100.0,110.0,1.0,0.05,0.2,1.881089239938017
10000,5,100.0,110.0,1.0,0.05,0.2,1.314623500994194
10000,5,100.0,110.0,1.0,0.05,0.2,2.215379072445934
10000,5,100.0,110.0,1.0,0.05,0.2,1.773263459058097
10000,5,100.0,110.0,1.0,0.05,0.2,1.4139736135195524
10000,5,100.0,110.0,1.0,0.05,0.2,1.7002206150287258
10000,5,100.0,110.0,1.0,0.05,0.2,1.3632341958020506
10000,5,100.0,110.0,1.0,0.05,0.2,1.971949902052882
10000,5,100.0,110.0,1.0,0.05,0.2,2.1733993945725625
10000,5,100.0,110.0,1.0,0.05,0.2,2.352318027610619
10000,5,100.0,110.0,1.0,0.05,0.2,1.3326951188926854
10000,5,100.0,110.0,1.0,0.05,0.2,1.6710080060183548
10000,5,100.0,110.0,1.0,0.05,0.2,1.4137518695534368
10000,5,100.0,110.0,1.0,0.05,0.2,1.4194663189128283
10000,5,100.0,110.0,1.0,0.05,0.2,1.345454694324938
10000,5,100.0,110.0,1.0,0.05,0.2,1.4290014338148151
10000,5,100.0,110.0,1.0,0.05,0.2,1.6786620953928644
10000,5,100.0,110.0,1.0,0.05,0.2,1.6047232650258716
10000,5,100.0,110.0,1.0,0.05,0.2,1.2884988811359475
10000,5,100.0,110.0,1.0,0.05,0.2,1.8023241031394386
10000,5,100.0,110.0,1.0,0.05,0.2,1.572394875241552
10000,5,100.0,110.0,1.0,0.05,0.2,1.766846166666178
10000,5,100.0,110.0,1.0,0.05,0.2,1.7972546755312804
10000,5,100.0,110.0,1.0,0.05,0.2,1.9254294402083278
10000,5,100.0,110.0,1.0,0.05,0.2,1.8998816617520422
10000,5,100.0,110.0,1.0,0.05,0.2,1.8844677696899947
10000,5,100.0,110.0,1.0,0.05,0.2,1.623820293743538
10000,5,100.0,110.0,1.0,0.05,0.2,1.3101584496731178
10000,5,100.0,110.0,1.0,0.05,0.2,1.5439141605271898
10000,5,100.0,110.0,1.0,0.05,0.2,2.021391486073612
10000,5,100.0,110.0,1.0,0.05,0.2,1.5065533308003718
10000,5,100.0,110.0,1.0,0.05,0.2,1.9473582728681746
10000,5,100.0,110.0,1.0,0.05,0.2,1.8613241641584395
10000,5,100.0,110.0,1.0,0.05,0.2,1.486899348781946
10000,5,100.0,110.0,1.0,0.05,0.2,1.9440956882197622
10000,5,100.0,110.0,1.0,0.05,0.2,1.1458264837869139
10000,5,100.0,110.0,1.0,0.05,0.2,1.2279259145628483
10000,5,100.0,110.0,1.0,0.05,0.2,1.4656258327257037
10000,5,100.0,110.0,1.0,0.05,0.2,1.4123913317960068
10000,5,100.0,110.0,1.0,0.05,0.2,2.3319178872395705
10000,5,100.0,110.0,1.0,0.05,0.2,1.7701443274105908
10000,5,100.0,110.0,1.0,0.05,0.2,1.8698699243957866
10000,5,100.0,110.0,1.0,0.05,0.2,1.694130258439281
10000,5,100.0,110.0,1.0,0.05,0.2,1.0496260523692291
10000,5,100.0,110.0,1.0,0.05,0.2,1.4406141064725027
10000,5,100.0,110.0,1.0,0.05,0.2,1.8894883362211432
10000,5,100.0,110.0,1.0,0.05,0.2,1.7590836962765337
10000,5,100.0,110.0,1.0,0.05,0.2,2.0993038538079283
10000,5,100.0,110.0,1.0,0.05,0.2,2.1671880031656823
10000,5,100.0,110.0,1.0,0.05,0.2,2.042029306658151
10000,5,100.0,110.0,1.0,0.05,0.2,1.746442134602291
10000,5,100.0,110.0,1.0,0.05,0.2,1.759796800478948
10000,5,100.0,110.0,1.0,0.05,0.2,1.4381203222442493
10000,5,100.0,110.0,1.0,0.05,0.2,1.293887846363212
10000,5,100.0,110.0,1.0,0.05,0.2,1.5352997954046728
10000,5,100.0,110.0,1.0,0.05,0.2,1.3162253397289827
10000,5,100.0,110.0,1.0,0.05,0.2,1.244123838556869
10000,5,100.0,105.0,1.0,0.05,0.2,2.1705225785677214
10000,5,100.0,105.0,1.0,0.05,0.2,1.4244435186021591
10000,5,100.0,105.0,1.0,0.05,0.2,1.223763170235189
10000,5,100.0,105.0,1.0,0.05,0.2,1.854581855655537
10000,5,100.0,105.0,1.0,0.05,0.2,0.5415790937208242
10000,5,100.0,105.0,1.0,0.05,0.2,1.4770740697122127
10000,5,100.0,105.0,1.0,0.05,0.2,2.0833275885595777
10000,5,100.0,105.0,1.0,0.05,0.2,1.7272007709337136
10000,5,100.0,105.0,1.0,0.05,0.2,1.756584976611967
10000,5,100.0,105.0,1.0,0.05,0.2,1.9669511501936368
10000,5,100.0,105.0,1.0,0.05,0.2,1.4986403525949001
10000,5,100.0,105.0,1.0,0.05,0.2,2.083228704109911
10000,5,100.0,105.0,1.0,0.05,0.2,2.253680374387332
10000,5,100.0,105.0,1.0,0.05,0.2,1.0708696891411231
10000,5,100.0,105.0,1.0,0.05,0.2,1.8905357600316117
10000,5,100.0,105.0,1.0,0.05,0.2,1.672113324894603
10000,5,100.0,105.0,1.0,0.05,0.2,1.1139527531340174
10000,5,100.0,105.0,1.0,0.05,0.2,1.9450810610510776
10000,5,100.0,105.0,1.0,0.05,0.2,1.8116727347466357
10000,5,100.0,105.0,1.0,0.05,0.2,1.8692295399400476
10000,5,100.0,105.0,1.0,0.05,0.2,1.9876509776451687
10000,5,100.0,105.0,1.0,0.05,0.2,1.7589732654938295
10000,5,100.0,105.0,1.0,0.05,0.2,1.6392388526607862
10000,5,100.0,105.0,1.0,0.05,0.2,1.749909360813859
10000,5,100.0,105.0,1.0,0.05,0.2,1.4288085124743377
10000,5,100.0,105.0,1.0,0.05,0.2,1.7904796244911356
10000,5,100.0,105.0,1.0,0.05,0.2,0.6992348779772679
10000,5,100.0,105.0,1.0,0.05,0.2,1.480287491975303
10000,5,100.0,105.0,1.0,0.05,0.2,1.8304953556703945
10000,5,100.0,105.0,1.0,0.05,0.2,1.7222754157505171
10000,5,100.0,105.0,1.0,0.05,0.2,2.0798998728755675
10000,5,100.0,105.0,1.0,0.05,0.2,1.9603129414509417
10000,5,100.0,105.0,1.0,0.05,0.2,2.259273143615444
10000,5,100.0,105.0,1.0,0.05,0.2,1.6429392222732806
10000,5,100.0,105.0,1.0,0.05,0.2,1.5139474570550944
10000,5,100.0,105.0,1.0,0.05,0.2,1.4575289962601339
10000,5,100.0,105.0,1.0,0.05,0.2,1.8583448318279596
10000,5,100.0,105.0,1.0,0.05,0.2,1.568101158129371
10000,5,100.0,105.0,1.0,0.05,0.2,2.31859216365065
10000,5,100.0,105.0,1.0,0.05,0.2,1.645964789175089
10000,5,100.0,105.0,1.0,0.05,0.2,1.644485505836485
10000,5,100.0,105.0,1.0,0.05,0.2,1.8446167859433913
10000,5,100.0,105.0,1.0,0.05,0.2,2.0896929942013873
10000,5,100.0,105.0,1.0,0.05,0.2,1.5198880939832475
10000,5,100.0,105.0,1.0,0.05,0.2,1.4952873468014218
10000,5,100.0,105.0,1.0,0.05,0.2,2.1507654144069472
10000,5,100.0,105.0,1.0,0.05,0.2,1.3135721030844891
10000,5,100.0,105.0,1.0,0.05,0.2,1.692250576241642
10000,5,100.0,105.0,1.0,0.05,0.2,1.5706452790341392
10000,5,100.0,105.0,1.0,0.05,0.2,1.2542570676669185
10000,5,100.0,105.0,1.0,0.05,0.2,2.2049410451737015
10000,5,100.0,105.0,1.0,0.05,0.2,1.8967917974223547
10000,5,100.0,105.0,1.0,0.05,0.2,1.873130960214286
10000,5,100.0,105.0,1.0,0.05,0.2,2.0861606603652336
10000,5,100.0,105.0,1.0,0.05,0.2,2.0003949979005125
10000,5,100.0,105.0,1.0,0.05,0.2,1.5763607280850995
10000,5,100.0,105.0,1.0,0.05,0.2,1.1491475553655124
10000,5,100.0,105.0,1.0,0.05,0.2,1.4837822900803943
10000,5,100.0,105.0,1.0,0.05,0.2,1.4685810977259728
10000,5,100.0,105.0,1.0,0.05,0.2,1.8678401254241237
10000,5,100.0,105.0,1.0,0.05,0.2,2.090973681108755
10000,5,100.0,105.0,1.0,0.05,0.2,1.606893560999102
10000,5,100.0,105.0,1.0,0.05,0.2,1.8576337620347803
10000,5,100.0,105.0,1.0,0.05,0.2,1.6652710589851702
10000,5,100.0,105.0,1.0,0.05,0.2,1.6830526044010918
10000,5,100.0,105.0,1.0,0.05,0.2,1.3062650405531964
10000,5,100.0,105.0,1.0,0.05,0.2,1.9825456706438034
10000,5,100.0,105.0,1.0,0.05,0.2,1.9348445573779662
10000,5,100.0,105.0,1.0,0.05,0.2,1.915970661318039
10000,5,100.0,105.0,1.0,0.05,0.2,2.270614935188427
10000,5,100.0,105.0,1.0,0.05,0.2,1.7519759130182988
10000,5,100.0,105.0,1.0,0.05,0.2,1.3070350769190149
10000,5,100.0,105.0,1.0,0.05,0.2,1.8106350791047503
10000,5,100.0,105.0,1.0,0.05,0.2,1.388140114861421
10000,5,100.0,105.0,1.0,0.05,0.2,1.7554578257585174
10000,5,100.0,105.0,1.0,0.05,0.2,2.18521563034342
10000,5,100.0,105.0,1.0,0.05,0.2,1.523494951102237
10000,5,100.0,105.0,1.0,0.05,0.2,1.7836599326489682
10000,5,100.0,105.0,1.0,0.05,0.2,1.3990812588259929
10000,5,100.0,105.0,1.0,0.05,0.2,1.3022665246278764
10000,5,100.0,105.0,1.0,0.05,0.2,1.0820075181781
10000,5,100.0,105.0,1.0,0.05,0.2,2.3311326456279096
10000,5,100.0,105.0,1.0,0.05,0.2,2.073543455113898
10000,5,100.0,105.0,1.0,0.05,0.2,1.7367942776497451
10000,5,100.0,105.0,1.0,0.05,0.2,1.7611102201511284
10000,5,100.0,105.0,1.0,0.05,0.2,1.9269366928586062
10000,5,100.0,105.0,1.0,0.05,0.2,1.9865413227552409
10000,5,100.0,105.0,1.0,0.05,0.2,1.8920033756992507
10000,5,100.0,105.0,1.0,0.05,0.2,2.0248901894395774
10000,5,100.0,105.0,1.0,0.05,0.2,1.3051481293284504
10000,5,100.0,105.0,1.0,0.05,0.2,2.43502172334132
10000,5,100.0,105.0,1.0,0.05,0.2,1.9520150656592967
10000,5,100.0,105.0,1.0,0.05,0.2,1.2329800641203599
10000,5,100.0,105.0,1.0,0.05,0.2,1.9453966123404516
10000,5,100.0,105.0,1.0,0.05,0.2,1.9221410147603373
10000,5,100.0,105.0,1.0,0.05,0.2,1.4829981245266033
10000,5,100.0,105.0,1.0,0.05,0.2,1.757544645433081
10000,5,100.0,105.0,1.0,0.05,0.2,1.6973654270038285
10000,5,100.0,105.0,1.0,0.05,0.2,1.4356143261240348
10000,5,100.0,105.0,1.0,0.05,0.2,2.0720376050316327
10000,5,100.0,100.0,1.0,0.05,0.2,1.1482917690939525
10000,5,100.0,100.0,1.0,0.05,0.2,1.979117152164204
10000,5,100.0,100.0,1.0,0.05,0.2,1.1620343780616378
10000,5,100.0,100.0,1.0,0.05,0.2,1.4751591977098264
10000,5,100.0,100.0,1.0,0.05,0.2,0.05034152240689946
10000,5,100.0,100.0,1.0,0.05,0.2,1.0166323057694617
10000,5,100.0,100.0,1.0,0.05,0.2,2.664202538488557
10000,5,100.0,100.0,1.0,0.05,0.2,1.7876523254597791
10000,5,100.0,100.0,1.0,0.05,0.2,1.6917091532105195
10000,5,100.0,100.0,1.0,0.05,0.2,2.211888046880122
10000,5,100.0,100.0,1.0,0.05,0.2,1.0162985058286211
10000,5,100.0,100.0,1.0,0.05,0.2,1.8059542714756875
10000,5,100.0,100.0,1.0,0.05,0.2,2.8223089590296766
10000,5,100.0,100.0,1.0,0.05,0.2,1.6005481324333997
10000,5,100.0,100.0,1.0,0.05,0.2,2.784705694819288
10000,5,100.0,100.0,1.0,0.05,0.2,1.914418107230127
10000,5,100.0,100.0,1.0,0.05,0.2,0.8385028712046303
10000,5,100.0,100.0,1.0,0.05,0.2,2.026111600098764
10000,5,100.0,100.0,1.0,0.05,0.2,1.7734542033373144
10000,5,100.0,100.0,1.0,0.05,0.2,1.396048331392877
10000,5,100.0,100.0,1.0,0.05,0.2,2.2872269126895226
10000,5,100.0,100.0,1.0,0.05,0.2,2.2178517472052772
10000,5,100.0,100.0,1.0,0.05,0.2,1.9649045810792614
10000,5,100.0,100.0,1.0,0.05,0.2,1.915953480347583
10000,5,100.0,100.0,1.0,0.05,0.2,1.263563866306052
10000,5,100.0,100.0,1.0,0.05,0.2,1.7918358376367443
10000,5,100.0,100.0,1.0,0.05,0.2,0.956538835048253
10000,5,100.0,100.0,1.0,0.05,0.2,1.9899039675109733
10000,5,100.0,100.0,1.0,0.05,0.2,1.7644856065323244
10000,5,100.0,100.0,1.0,0.05,0.2,2.714803861659431
10000,5,100.0,100.0,1.0,0.05,0.2,2.2720479620944944
10000,5,100.0,100.0,1.0,0.05,0.2,1.5833012671839226
10000,5,100.0,100.0,1.0,0.05,0.2,2.132807379813978
10000,5,100.0,100.0,1.0,0.05,0.2,1.3350446347032998
10000,5,100.0,100.0,1.0,0.05,0.2,1.7255867299149126
10000,5,100.0,100.0,1.0,0.05,0.2,2.115292501569768
10000,5,100.0,100.0,1.0,0.05,0.2,1.2812774333877026
10000,5,100.0,100.0,1.0,0.05,0.2,2.268605963405998
10000,5,100.0,100.0,1.0,0.05,0.2,2.3851181100777272
10000,5,100.0,100.0,1.0,0.05,0.2,1.8503343977020321
10000,5,100.0,100.0,1.0,0.05,0.2,1.8240730271727617
10000,5,100.0,100.0,1.0,0.05,0.2,1.8124651755567556
10000,5,100.0,100.0,1.0,0.05,0.2,2.596013114119648
10000,5,100.0,100.0,1.0,0.05,0.2,1.3981477070298693
10000,5,100.0,100.0,1.0,0.05,0.2,1.0892317164420142
10000,5,100.0,100.0,1.0,0.05,0.2,1.5701303809244753
10000,5,100.0,100.0,1.0,0.05,0.2,1.4287579977841325
10000,5,100.0,100.0,1.0,0.05,0.2,2.0986092237400737
10000,5,100.0,100.0,1.0,0.05,0.2,1.372655794497039
10000,5,100.0,100.0,1.0,0.05,0.2,1.537461994573316
10000,5,100.0,100.0,1.0,0.05,0.2,2.0834117447298914
10000,5,100.0,100.0,1.0,0.05,0.2,1.3148736534026872
10000,5,100.0,100.0,1.0,0.05,0.2,2.1705758683118965
10000,5,100.0,100.0,1.0,0.05,0.2,2.637662550476905
10000,5,100.0,100.0,1.0,0.05,0.2,2.7551768241753107
10000,5,100.0,100.0,1.0,0.05,0.2,2.0249571308908143
10000,5,100.0,100.0,1.0,0.05,0.2,1.2232471781342011
10000,5,100.0,100.0,1.0,0.05,0.2,2.030323878645728
10000,5,100.0,100.0,1.0,0.05,0.2,1.5724530425529442
10000,5,100.0,100.0,1.0,0.05,0.2,1.2588523319040825
10000,5,100.0,100.0,1.0,0.05,0.2,2.079225503132667
10000,5,100.0,100.0,1.0,0.05,0.2,2.1619235566028636
10000,5,100.0,100.0,1.0,0.05,0.2,1.696578093507918
10000,5,100.0,100.0,1.0,0.05,0.2,1.5769005092352844
10000,5,100.0,100.0,1.0,0.05,0.2,1.3863436839041323
10000,5,100.0,100.0,1.0,0.05,0.2,1.5768882214754119
10000,5,100.0,100.0,1.0,0.05,0.2,1.7307043861126845
10000,5,100.0,100.0,1.0,0.05,0.2,1.7484891543358378
10000,5,100.0,100.0,1.0,0.05,0.2,2.243838850982559
10000,5,100.0,100.0,1.0,0.05,0.2,1.7684678185833451
10000,5,100.0,100.0,1.0,0.05,0.2,1.328339269979356
10000,5,100.0,100.0,1.0,0.05,0.2,1.2788391808010908
10000,5,100.0,100.0,1.0,0.05,0.2,1.6769375266175741
10000,5,100.0,100.0,1.0,0.05,0.2,1.8850362643593608
10000,5,100.0,100.0,1.0,0.05,0.2,1.582592300855966
10000,5,100.0,100.0,1.0,0.05,0.2,1.7222470023124283
10000,5,100.0,100.0,1.0,0.05,0.2,1.786746158540532
10000,5,100.0,100.0,1.0,0.05,0.2,1.4742082692730685
10000,5,100.0,100.0,1.0,0.05,0.2,1.6552200399048884
10000,5,100.0,100.0,1.0,0.05,0.2,1.0877390258101411
10000,5,100.0,100.0,1.0,0.05,0.2,1.3548097155540773
10000,5,100.0,100.0,1.0,0.05,0.2,3.0121947055715816
10000,5,100.0,100.0,1.0,0.05,0.2,2.1865062211754998
10000,5,100.0,100.0,1.0,0.05,0.2,1.69918344090404
10000,5,100.0,100.0,1.0,0.05,0.2,1.9899437240025328
10000,5,100.0,100.0,1.0,0.05,0.2,2.138680618879899
10000,5,100.0,100.0,1.0,0.05,0.2,2.543547425198708
10000,5,100.0,100.0,1.0,0.05,0.2,2.2071290888033923
10000,5,100.0,100.0,1.0,0.05,0.2,2.260079420530214
10000,5,100.0,100.0,1.0,0.05,0.2,1.3236813396651166
10000,5,100.0,100.0,1.0,0.05,0.2,2.515505271301717
10000,5,100.0,100.0,1.0,0.05,0.2,1.9746815430248477
10000,5,100.0,100.0,1.0,0.05,0.2,1.1766099566445134
10000,5,100.0,100.0,1.0,0.05,0.2,1.6056324929951273
10000,5,100.0,100.0,1.0,0.05,0.2,2.821525074222736
10000,5,100.0,100.0,1.0,0.05,0.2,0.1344968970968776
10000,5,100.0,100.0,1.0,0.05,0.2,1.4555138801754999
10000,5,100.0,100.0,1.0,0.05,0.2,1.8680957011906
10000,5,100.0,100.0,1.0,0.05,0.2,1.231469951336849
10000,5,100.0,100.0,1.0,0.05,0.2,2.540209673714677
10000,5,100.0,102.5,1.0,0.05,0.2,1.4526225127792902
10000,5,100.0,102.5,1.0,0.05,0.2,1.4899427183108411
10000,5,100.0,102.5,1.0,0.05,0.2,1.031179700259629
10000,5,100.0,102.5,1.0,0.05,0.2,1.4575450356689088
10000,5,100.0,102.5,1.0,0.05,0.2,0.12401211092647799
10000,5,100.0,102.5,1.0,0.05,0.2,1.2954538394683865
10000,5,100.0,102.5,1.0,0.05,0.2,2.5269716073852146
10000,5,100.0,102.5,1.0,0.05,0.2,2.004709285865422
10000,5,100.0,102.5,1.0,0.05,0.2,2.262864376961418
10000,5,100.0,102.5,1.0,0.05,0.2,2.4422641605899553
10000,5,100.0,102.5,1.0,0.05,0.2,1.079924063694211
10000,5,100.0,102.5,1.0,0.05,0.2,1.9914699509361276
10000,5,100.0,102.5,1.0,0.05,0.2,2.8245796693725693
10000,5,100.0,102.5,1.0,0.05,0.2,1.1386002716231023
10000,5,100.0,102.5,1.0,0.05,0.2,2.063957691692822
10000,5,100.0,102.5,1.0,0.05,0.2,2.048081672775099
10000,5,100.0,102.5,1.0,0.05,0.2,0.8170122891339849
10000,5,100.0,102.5,1.0,0.05,0.2,1.8321956630975234
10000,5,100.0,102.5,1.0,0.05,0.2,1.6903476553645176
10000,5,100.0,102.5,1.0,0.05,0.2,1.5293033553642805
10000,5,100.0,102.5,1.0,0.05,0.2,2.1476635606116155
10000,5,100.0,102.5,1.0,0.05,0.2,1.9776258585705087
10000,5,100.0,102.5,1.0,0.05,0.2,1.9244402343284501
10000,5,100.0,102.5,1.0,0.05,0.2,1.6054286066643906
10000,5,100.0,102.5,1.0,0.05,0.2,1.4298476095599182
10000,5,100.0,102.5,1.0,0.05,0.2,1.9496554620147437
10000,5,100.0,102.5,1.0,0.05,0.2,0.8633381112356796
10000,5,100.0,102.5,1.0,0.05,0.2,1.6358642996730905
10000,5,100.0,102.5,1.0,0.05,0.2,1.715215045860194
10000,5,100.0,102.5,1.0,0.05,0.2,2.5021465962012863
10000,5,100.0,102.5,1.0,0.05,0.2,2.280491708707451
10000,5,100.0,102.5,1.0,0.05,0.2,1.578021075606232
